date,store,item,sales
2014-07-30,1,29,87
2014-07-31,1,29,70
2014-08-01,1,29,71
2014-08-02,1,29,94
2014-08-03,1,29,87
2014-08-04,1,29,55
2014-08-05,1,29,55
2014-08-06,1,29,53
2014-08-07,1,29,63
2014-08-08,1,29,63
2014-08-09,1,29,88
2014-08-10,1,29,86
2014-08-11,1,29,43
2014-08-12,1,29,58
2014-08-13,1,29,74
2014-08-14,1,29,72
2014-08-15,1,29,67
2014-08-16,1,29,79
2014-08-17,1,29,65
2014-08-18,1,29,63
2014-08-19,1,29,68
2014-08-20,1,29,59
2014-08-21,1,29,57
2014-08-22,1,29,64
2014-08-23,1,29,76
2014-08-24,1,29,83
2014-08-25,1,29,51
2014-08-26,1,29,60
2014-08-27,1,29,79
2014-08-28,1,29,65
2014-08-29,1,29,74
2014-08-30,1,29,62
2014-08-31,1,29,80
2014-09-01,1,29,58
2014-09-02,1,29,49
2014-09-03,1,29,70
2014-09-04,1,29,62
2014-09-05,1,29,76
2014-09-06,1,29,72
2014-09-07,1,29,62
2014-09-08,1,29,53
2014-09-09,1,29,50
2014-09-10,1,29,62
2014-09-11,1,29,67
2014-09-12,1,29,43
2014-09-13,1,29,90
2014-09-14,1,29,72
2014-09-15,1,29,49
2014-09-16,1,29,48
2014-09-17,1,29,50
2014-09-18,1,29,66
2014-09-19,1,29,74
2014-09-20,1,29,76
2014-09-21,1,29,82
2014-09-22,1,29,52
2014-09-23,1,29,63
2014-09-24,1,29,66
2014-09-25,1,29,71
2014-09-26,1,29,71
2014-09-27,1,29,83
2014-09-28,1,29,67
2014-09-29,1,29,52
2014-09-30,1,29,52
2014-10-01,1,29,59
2014-10-02,1,29,65
2014-10-03,1,29,53
2014-10-04,1,29,84
2014-10-05,1,29,76
2014-10-06,1,29,53
2014-10-07,1,29,47
2014-10-08,1,29,55
2014-10-09,1,29,43
2014-10-10,1,29,62
2014-10-11,1,29,79
2014-10-12,1,29,91
2014-10-13,1,29,42
2014-10-14,1,29,52
2014-10-15,1,29,65
2014-10-16,1,29,70
2014-10-17,1,29,52
2014-10-18,1,29,68
2014-10-19,1,29,80
2014-10-20,1,29,44
2014-10-21,1,29,44
2014-10-22,1,29,56
2014-10-23,1,29,52
2014-10-24,1,29,70
2014-10-25,1,29,72
2014-10-26,1,29,76
2014-10-27,1,29,58
2014-10-28,1,29,53
2014-10-29,1,29,55
2014-10-30,1,29,59
2014-10-31,1,29,64
2014-11-01,1,29,66
2014-11-02,1,29,85
2014-11-03,1,29,40
2014-11-04,1,29,57
2014-11-05,1,29,64
2014-11-06,1,29,51
2014-11-07,1,29,77
2014-11-08,1,29,65
2014-11-09,1,29,81
2014-11-10,1,29,48
2014-11-11,1,29,49
2014-11-12,1,29,55
2014-11-13,1,29,60
2014-11-14,1,29,68
2014-11-15,1,29,64
2014-11-16,1,29,74
2014-11-17,1,29,44
2014-11-18,1,29,40
2014-11-19,1,29,68
2014-11-20,1,29,74
2014-11-21,1,29,57
2014-11-22,1,29,75
2014-11-23,1,29,85
2014-11-24,1,29,49
2014-11-25,1,29,57
2014-11-26,1,29,55
2014-11-27,1,29,67
2014-11-28,1,29,68
2014-11-29,1,29,76
2014-11-30,1,29,72
2014-12-01,1,29,34
2014-12-02,1,29,55
2014-12-03,1,29,31
2014-12-04,1,29,44
2014-12-05,1,29,54
2014-12-06,1,29,55
2014-12-07,1,29,50
2014-12-08,1,29,33
2014-12-09,1,29,43
2014-12-10,1,29,45
2014-12-11,1,29,41
2014-12-12,1,29,42
2014-12-13,1,29,55
2014-12-14,1,29,67
2014-12-15,1,29,35
2014-12-16,1,29,32
2014-12-17,1,29,39
2014-12-18,1,29,37
2014-12-19,1,29,50
2014-12-20,1,29,53
2014-12-21,1,29,54
2014-12-22,1,29,34
2014-12-23,1,29,41
2014-12-24,1,29,33
2014-12-25,1,29,46
2014-12-26,1,29,41
2014-12-27,1,29,60
2014-12-28,1,29,51
2014-12-29,1,29,34
2014-12-30,1,29,42
2014-12-31,1,29,53
2015-01-01,1,29,36
2015-01-02,1,29,46
2015-01-03,1,29,46
2015-01-04,1,29,45
2015-01-05,1,29,37
2015-01-06,1,29,36
2015-01-07,1,29,30
2015-01-08,1,29,42
2015-01-09,1,29,31
2015-01-10,1,29,45
2015-01-11,1,29,48
2015-01-12,1,29,29
2015-01-13,1,29,38
2015-01-14,1,29,49
2015-01-15,1,29,39
2015-01-16,1,29,39
2015-01-17,1,29,43
2015-01-18,1,29,48
2015-01-19,1,29,26
2015-01-20,1,29,45
2015-01-21,1,29,47
2015-01-22,1,29,58
2015-01-23,1,29,51
2015-01-24,1,29,59
2015-01-25,1,29,50
2015-01-26,1,29,30
2015-01-27,1,29,46
2015-01-28,1,29,40
2015-01-29,1,29,43
2015-01-30,1,29,51
2015-01-31,1,29,53
2015-02-01,1,29,52
2015-02-02,1,29,34
2015-02-03,1,29,42
2015-02-04,1,29,50
2015-02-05,1,29,40
2015-02-06,1,29,47
2015-02-07,1,29,57
2015-02-08,1,29,64
2015-02-09,1,29,36
2015-02-10,1,29,37
2015-02-11,1,29,43
2015-02-12,1,29,41
2015-02-13,1,29,45
2015-02-14,1,29,58
2015-02-15,1,29,66
2015-02-16,1,29,36
2015-02-17,1,29,57
2015-02-18,1,29,52
2015-02-19,1,29,48
2015-02-20,1,29,47
2015-02-21,1,29,53
2015-02-22,1,29,55
2015-02-23,1,29,31
2015-02-24,1,29,37
2015-02-25,1,29,35
2015-02-26,1,29,55
2015-02-27,1,29,39
2015-02-28,1,29,49
2015-03-01,1,29,69
2015-03-02,1,29,53
2015-03-03,1,29,43
2015-03-04,1,29,50
2015-03-05,1,29,58
2015-03-06,1,29,68
2015-03-07,1,29,62
2015-03-08,1,29,82
2015-03-09,1,29,41
2015-03-10,1,29,55
2015-03-11,1,29,53
2015-03-12,1,29,52
2015-03-13,1,29,71
2015-03-14,1,29,70
2015-03-15,1,29,64
2015-03-16,1,29,45
2015-03-17,1,29,50
2015-03-18,1,29,41
2015-03-19,1,29,53
2015-03-20,1,29,60
2015-03-21,1,29,59
2015-03-22,1,29,75
2015-03-23,1,29,32
2015-03-24,1,29,50
2015-03-25,1,29,51
2015-03-26,1,29,53
2015-03-27,1,29,62
2015-03-28,1,29,52
2015-03-29,1,29,72
2015-03-30,1,29,42
2015-03-31,1,29,50
2015-04-01,1,29,53
2015-04-02,1,29,60
2015-04-03,1,29,64
2015-04-04,1,29,69
2015-04-05,1,29,89
2015-04-06,1,29,62
2015-04-07,1,29,59
2015-04-08,1,29,62
2015-04-09,1,29,73
2015-04-10,1,29,70
2015-04-11,1,29,74
2015-04-12,1,29,74
2015-04-13,1,29,47
2015-04-14,1,29,70
2015-04-15,1,29,58
2015-04-16,1,29,78
2015-04-17,1,29,70
2015-04-18,1,29,75
2015-04-19,1,29,76
2015-04-20,1,29,51
2015-04-21,1,29,60
2015-04-22,1,29,56
2015-04-23,1,29,74
2015-04-24,1,29,69
2015-04-25,1,29,65
2015-04-26,1,29,86
2015-04-27,1,29,54
2015-04-28,1,29,73
2015-04-29,1,29,67
2015-04-30,1,29,74
2015-05-01,1,29,84
2015-05-02,1,29,73
2015-05-03,1,29,68
2015-05-04,1,29,54
2015-05-05,1,29,53
2015-05-06,1,29,74
2015-05-07,1,29,50
2015-05-08,1,29,69
2015-05-09,1,29,80
2015-05-10,1,29,90
2015-05-11,1,29,47
2015-05-12,1,29,69
2015-05-13,1,29,62
2015-05-14,1,29,71
2015-05-15,1,29,72
2015-05-16,1,29,84
2015-05-17,1,29,88
2015-05-18,1,29,66
2015-05-19,1,29,59
2015-05-20,1,29,76
2015-05-21,1,29,70
2015-05-22,1,29,74
2015-05-23,1,29,88
2015-05-24,1,29,90
2015-05-25,1,29,62
2015-05-26,1,29,68
2015-05-27,1,29,62
2015-05-28,1,29,59
2015-05-29,1,29,76
2015-05-30,1,29,77
2015-05-31,1,29,87
2015-06-01,1,29,56
2015-06-02,1,29,55
2015-06-03,1,29,75
2015-06-04,1,29,81
2015-06-05,1,29,75
2015-06-06,1,29,100
2015-06-07,1,29,85
2015-06-08,1,29,67
2015-06-09,1,29,73
2015-06-10,1,29,74
2015-06-11,1,29,82
2015-06-12,1,29,78
2015-06-13,1,29,85
2015-06-14,1,29,98
2015-06-15,1,29,54
2015-06-16,1,29,58
2015-06-17,1,29,66
2015-06-18,1,29,81
2015-06-19,1,29,82
2015-06-20,1,29,85
2015-06-21,1,29,84
2015-06-22,1,29,72
2015-06-23,1,29,71
2015-06-24,1,29,72
2015-06-25,1,29,78
2015-06-26,1,29,81
2015-06-27,1,29,88
2015-06-28,1,29,94
2015-06-29,1,29,61
2015-06-30,1,29,79
2015-07-01,1,29,68
2015-07-02,1,29,66
2015-07-03,1,29,81
2015-07-04,1,29,90
2015-07-05,1,29,94
2015-07-06,1,29,66
2015-07-07,1,29,72
2015-07-08,1,29,73
2015-07-09,1,29,74
2015-07-10,1,29,86
2015-07-11,1,29,86
2015-07-12,1,29,108
2015-07-13,1,29,73
2015-07-14,1,29,84
2015-07-15,1,29,75
2015-07-16,1,29,85
2015-07-17,1,29,89
2015-07-18,1,29,83
2015-07-19,1,29,111
2015-07-20,1,29,76
2015-07-21,1,29,82
2015-07-22,1,29,72
2015-07-23,1,29,75
2015-07-24,1,29,76
2015-07-25,1,29,103
2015-07-26,1,29,100
2015-07-27,1,29,69
2015-07-28,1,29,61
2015-07-29,1,29,75
2015-07-30,1,29,100
2015-07-31,1,29,90
2015-08-01,1,29,85
2015-08-02,1,29,95
2015-08-03,1,29,57
2015-08-04,1,29,68
2015-08-05,1,29,63
2015-08-06,1,29,62
2015-08-07,1,29,90
2015-08-08,1,29,73
2015-08-09,1,29,96
2015-08-10,1,29,54
2015-08-11,1,29,62
2015-08-12,1,29,70
2015-08-13,1,29,75
2015-08-14,1,29,71
2015-08-15,1,29,86
2015-08-16,1,29,72
2015-08-17,1,29,62
2015-08-18,1,29,64
2015-08-19,1,29,66
2015-08-20,1,29,68
2015-08-21,1,29,87
2015-08-22,1,29,76
2015-08-23,1,29,92
2015-08-24,1,29,64
2015-08-25,1,29,61
2015-08-26,1,29,67
2015-08-27,1,29,72
2015-08-28,1,29,86
2015-08-29,1,29,79
2015-08-30,1,29,83
2015-08-31,1,29,50
2015-09-01,1,29,41
2015-09-02,1,29,76
2015-09-03,1,29,64
2015-09-04,1,29,64
2015-09-05,1,29,79
2015-09-06,1,29,83
2015-09-07,1,29,40
2015-09-08,1,29,57
2015-09-09,1,29,65
2015-09-10,1,29,65
2015-09-11,1,29,66
2015-09-12,1,29,80
2015-09-13,1,29,100
2015-09-14,1,29,46
2015-09-15,1,29,73
2015-09-16,1,29,57
2015-09-17,1,29,71
2015-09-18,1,29,75
2015-09-19,1,29,86
2015-09-20,1,29,88
2015-09-21,1,29,59
2015-09-22,1,29,52
2015-09-23,1,29,73
2015-09-24,1,29,64
2015-09-25,1,29,81
2015-09-26,1,29,64
2015-09-27,1,29,87
2015-09-28,1,29,51
2015-09-29,1,29,59
2015-09-30,1,29,59
2015-10-01,1,29,71
2015-10-02,1,29,50
2015-10-03,1,29,65
2015-10-04,1,29,76
2015-10-05,1,29,61
2015-10-06,1,29,51
2015-10-07,1,29,55
2015-10-08,1,29,67
2015-10-09,1,29,59
2015-10-10,1,29,67
2015-10-11,1,29,74
2015-10-12,1,29,44
2015-10-13,1,29,64
2015-10-14,1,29,54
2015-10-15,1,29,49
2015-10-16,1,29,60
2015-10-17,1,29,72
2015-10-18,1,29,60
2015-10-19,1,29,54
2015-10-20,1,29,58
2015-10-21,1,29,56
2015-10-22,1,29,61
2015-10-23,1,29,70
2015-10-24,1,29,59
2015-10-25,1,29,83
2015-10-26,1,29,36
2015-10-27,1,29,70
2015-10-28,1,29,64
2015-10-29,1,29,61
2015-10-30,1,29,60
2015-10-31,1,29,62
2015-11-01,1,29,93
2015-11-02,1,29,52
2015-11-03,1,29,58
2015-11-04,1,29,51
2015-11-05,1,29,62
2015-11-06,1,29,64
2015-11-07,1,29,63
2015-11-08,1,29,98
2015-11-09,1,29,52
2015-11-10,1,29,50
2015-11-11,1,29,73
2015-11-12,1,29,74
2015-11-13,1,29,58
2015-11-14,1,29,79
2015-11-15,1,29,77
2015-11-16,1,29,55
2015-11-17,1,29,64
2015-11-18,1,29,61
2015-11-19,1,29,68
2015-11-20,1,29,65
2015-11-21,1,29,82
2015-11-22,1,29,75
2015-11-23,1,29,54
2015-11-24,1,29,67
2015-11-25,1,29,65
2015-11-26,1,29,84
2015-11-27,1,29,76
2015-11-28,1,29,63
2015-11-29,1,29,74
2015-11-30,1,29,49
2015-12-01,1,29,31
2015-12-02,1,29,39
2015-12-03,1,29,45
2015-12-04,1,29,48
2015-12-05,1,29,52
2015-12-06,1,29,72
2015-12-07,1,29,35
2015-12-08,1,29,55
2015-12-09,1,29,49
2015-12-10,1,29,49
2015-12-11,1,29,39
2015-12-12,1,29,55
2015-12-13,1,29,61
2015-12-14,1,29,33
2015-12-15,1,29,35
2015-12-16,1,29,47
2015-12-17,1,29,51
2015-12-18,1,29,46
2015-12-19,1,29,63
2015-12-20,1,29,50
2015-12-21,1,29,42
2015-12-22,1,29,42
2015-12-23,1,29,32
2015-12-24,1,29,49
2015-12-25,1,29,49
2015-12-26,1,29,48
2015-12-27,1,29,66
2015-12-28,1,29,37
2015-12-29,1,29,42
2015-12-30,1,29,56
2015-12-31,1,29,61
2016-01-01,1,29,35
2016-01-02,1,29,63
2016-01-03,1,29,52
2016-01-04,1,29,35
2016-01-05,1,29,47
2016-01-06,1,29,37
2016-01-07,1,29,50
2016-01-08,1,29,41
2016-01-09,1,29,43
2016-01-10,1,29,69
2016-01-11,1,29,42
2016-01-12,1,29,36
2016-01-13,1,29,41
2016-01-14,1,29,38
2016-01-15,1,29,54
2016-01-16,1,29,47
2016-01-17,1,29,65
2016-01-18,1,29,39
2016-01-19,1,29,47
2016-01-20,1,29,44
2016-01-21,1,29,42
2016-01-22,1,29,42
2016-01-23,1,29,55
2016-01-24,1,29,56
2016-01-25,1,29,39
2016-01-26,1,29,46
2016-01-27,1,29,44
2016-01-28,1,29,50
2016-01-29,1,29,42
2016-01-30,1,29,58
2016-01-31,1,29,47
2016-02-01,1,29,41
2016-02-02,1,29,43
2016-02-03,1,29,53
2016-02-04,1,29,60
2016-02-05,1,29,60
2016-02-06,1,29,60
2016-02-07,1,29,66
2016-02-08,1,29,45
2016-02-09,1,29,52
2016-02-10,1,29,37
2016-02-11,1,29,55
2016-02-12,1,29,48
2016-02-13,1,29,61
2016-02-14,1,29,63
2016-02-15,1,29,32
2016-02-16,1,29,40
2016-02-17,1,29,50
2016-02-18,1,29,57
2016-02-19,1,29,42
2016-02-20,1,29,51
2016-02-21,1,29,58
2016-02-22,1,29,46
2016-02-23,1,29,40
2016-02-24,1,29,59
2016-02-25,1,29,63
2016-02-26,1,29,57
2016-02-27,1,29,57
2016-02-28,1,29,63
2016-02-29,1,29,38
2016-03-01,1,29,54
2016-03-02,1,29,68
2016-03-03,1,29,63
2016-03-04,1,29,54
2016-03-05,1,29,57
2016-03-06,1,29,88
2016-03-07,1,29,42
2016-03-08,1,29,43
2016-03-09,1,29,52
2016-03-10,1,29,68
2016-03-11,1,29,82
2016-03-12,1,29,72
2016-03-13,1,29,76
2016-03-14,1,29,43
2016-03-15,1,29,55
2016-03-16,1,29,50
2016-03-17,1,29,60
2016-03-18,1,29,70
2016-03-19,1,29,73
2016-03-20,1,29,60
2016-03-21,1,29,57
2016-03-22,1,29,56
2016-03-23,1,29,64
2016-03-24,1,29,71
2016-03-25,1,29,64
2016-03-26,1,29,71
2016-03-27,1,29,60
2016-03-28,1,29,58
2016-03-29,1,29,63
2016-03-30,1,29,57
2016-03-31,1,29,63
2016-04-01,1,29,82
2016-04-02,1,29,64
2016-04-03,1,29,92
2016-04-04,1,29,65
2016-04-05,1,29,59
2016-04-06,1,29,73
2016-04-07,1,29,62
2016-04-08,1,29,84
2016-04-09,1,29,76
2016-04-10,1,29,88
2016-04-11,1,29,39
2016-04-12,1,29,74
2016-04-13,1,29,70
2016-04-14,1,29,87
2016-04-15,1,29,82
2016-04-16,1,29,88
2016-04-17,1,29,88
2016-04-18,1,29,59
2016-04-19,1,29,71
2016-04-20,1,29,57
2016-04-21,1,29,83
2016-04-22,1,29,77
2016-04-23,1,29,88
2016-04-24,1,29,75
2016-04-25,1,29,62
2016-04-26,1,29,63
2016-04-27,1,29,63
2016-04-28,1,29,75
2016-04-29,1,29,75
2016-04-30,1,29,73
2016-05-01,1,29,89
2016-05-02,1,29,53
2016-05-03,1,29,61
2016-05-04,1,29,65
2016-05-05,1,29,67
2016-05-06,1,29,88
2016-05-07,1,29,85
2016-05-08,1,29,112
2016-05-09,1,29,51
2016-05-10,1,29,80
2016-05-11,1,29,74
2016-05-12,1,29,76
2016-05-13,1,29,98
2016-05-14,1,29,96
2016-05-15,1,29,94
2016-05-16,1,29,64
2016-05-17,1,29,76
2016-05-18,1,29,77
2016-05-19,1,29,79
2016-05-20,1,29,87
2016-05-21,1,29,66
2016-05-22,1,29,91
2016-05-23,1,29,75
2016-05-24,1,29,76
2016-05-25,1,29,72
2016-05-26,1,29,77
2016-05-27,1,29,78
2016-05-28,1,29,84
2016-05-29,1,29,95
2016-05-30,1,29,78
2016-05-31,1,29,80
2016-06-01,1,29,67
2016-06-02,1,29,64
2016-06-03,1,29,96
2016-06-04,1,29,87
2016-06-05,1,29,103
2016-06-06,1,29,81
2016-06-07,1,29,72
2016-06-08,1,29,66
2016-06-09,1,29,78
2016-06-10,1,29,102
2016-06-11,1,29,92
2016-06-12,1,29,92
2016-06-13,1,29,61
2016-06-14,1,29,76
2016-06-15,1,29,79
2016-06-16,1,29,77
2016-06-17,1,29,100
2016-06-18,1,29,102
2016-06-19,1,29,74
2016-06-20,1,29,62
2016-06-21,1,29,74
2016-06-22,1,29,70
2016-06-23,1,29,74
2016-06-24,1,29,80
2016-06-25,1,29,89
2016-06-26,1,29,103
2016-06-27,1,29,58
2016-06-28,1,29,71
2016-06-29,1,29,92
2016-06-30,1,29,90
2016-07-01,1,29,97
2016-07-02,1,29,79
2016-07-03,1,29,101
2016-07-04,1,29,76
2016-07-05,1,29,80
2016-07-06,1,29,85
2016-07-07,1,29,81
2016-07-08,1,29,95
2016-07-09,1,29,100
2016-07-10,1,29,115
2016-07-11,1,29,72
2016-07-12,1,29,76
2016-07-13,1,29,71
2016-07-14,1,29,94
2016-07-15,1,29,83
2016-07-16,1,29,105
2016-07-17,1,29,95
2016-07-18,1,29,74
2016-07-19,1,29,95
2016-07-20,1,29,86
2016-07-21,1,29,67
2016-07-22,1,29,100
2016-07-23,1,29,92
2016-07-24,1,29,97
2016-07-25,1,29,69
2016-07-26,1,29,89
2016-07-27,1,29,97
2016-07-28,1,29,78
2016-07-29,1,29,98
2016-07-30,1,29,95
2016-07-31,1,29,112
2016-08-01,1,29,68
2016-08-02,1,29,68
2016-08-03,1,29,68
2016-08-04,1,29,83
2016-08-05,1,29,85
2016-08-06,1,29,82
2016-08-07,1,29,95
2016-08-08,1,29,64
2016-08-09,1,29,78
2016-08-10,1,29,79
2016-08-11,1,29,85
2016-08-12,1,29,71
2016-08-13,1,29,87
2016-08-14,1,29,99
2016-08-15,1,29,49
2016-08-16,1,29,64
2016-08-17,1,29,71
2016-08-18,1,29,64
2016-08-19,1,29,75
2016-08-20,1,29,79
2016-08-21,1,29,89
2016-08-22,1,29,73
2016-08-23,1,29,76
2016-08-24,1,29,74
2016-08-25,1,29,77
2016-08-26,1,29,81
2016-08-27,1,29,78
2016-08-28,1,29,83
2016-08-29,1,29,64
2016-08-30,1,29,71
2016-08-31,1,29,63
2016-09-01,1,29,87
2016-09-02,1,29,91
2016-09-03,1,29,64
2016-09-04,1,29,89
2016-09-05,1,29,53
2016-09-06,1,29,83
2016-09-07,1,29,80
2016-09-08,1,29,63
2016-09-09,1,29,67
2016-09-10,1,29,85
2016-09-11,1,29,88
2016-09-12,1,29,48
2016-09-13,1,29,52
2016-09-14,1,29,72
2016-09-15,1,29,65
2016-09-16,1,29,67
2016-09-17,1,29,76
2016-09-18,1,29,91
2016-09-19,1,29,58
2016-09-20,1,29,67
2016-09-21,1,29,79
2016-09-22,1,29,77
2016-09-23,1,29,81
2016-09-24,1,29,73
2016-09-25,1,29,84
2016-09-26,1,29,51
2016-09-27,1,29,59
2016-09-28,1,29,72
2016-09-29,1,29,71
2016-09-30,1,29,77
2016-10-01,1,29,72
2016-10-02,1,29,65
2016-10-03,1,29,57
2016-10-04,1,29,66
2016-10-05,1,29,58
2016-10-06,1,29,61
2016-10-07,1,29,67
2016-10-08,1,29,88
2016-10-09,1,29,90
2016-10-10,1,29,45
2016-10-11,1,29,68
2016-10-12,1,29,56
2016-10-13,1,29,64
2016-10-14,1,29,79
2016-10-15,1,29,71
2016-10-16,1,29,78
2016-10-17,1,29,59
2016-10-18,1,29,77
2016-10-19,1,29,69
2016-10-20,1,29,65
2016-10-21,1,29,77
2016-10-22,1,29,67
2016-10-23,1,29,79
2016-10-24,1,29,57
2016-10-25,1,29,54
2016-10-26,1,29,67
2016-10-27,1,29,69
2016-10-28,1,29,73
2016-10-29,1,29,84
2016-10-30,1,29,85
2016-10-31,1,29,49
2016-11-01,1,29,61
2016-11-02,1,29,70
2016-11-03,1,29,58
2016-11-04,1,29,79
2016-11-05,1,29,75
2016-11-06,1,29,79
2016-11-07,1,29,54
2016-11-08,1,29,63
2016-11-09,1,29,61
2016-11-10,1,29,67
2016-11-11,1,29,66
2016-11-12,1,29,95
2016-11-13,1,29,79
2016-11-14,1,29,55
2016-11-15,1,29,65
2016-11-16,1,29,68
2016-11-17,1,29,81
2016-11-18,1,29,94
2016-11-19,1,29,80
2016-11-20,1,29,93
2016-11-21,1,29,48
2016-11-22,1,29,76
2016-11-23,1,29,61
2016-11-24,1,29,61
2016-11-25,1,29,75
2016-11-26,1,29,99
2016-11-27,1,29,86
2016-11-28,1,29,50
2016-11-29,1,29,74
2016-11-30,1,29,70
2016-12-01,1,29,53
2016-12-02,1,29,38
2016-12-03,1,29,60
2016-12-04,1,29,57
2016-12-05,1,29,37
2016-12-06,1,29,48
2016-12-07,1,29,36
2016-12-08,1,29,40
2016-12-09,1,29,45
2016-12-10,1,29,55
2016-12-11,1,29,55
2016-12-12,1,29,48
2016-12-13,1,29,47
2016-12-14,1,29,46
2016-12-15,1,29,51
2016-12-16,1,29,58
2016-12-17,1,29,65
2016-12-18,1,29,57
2016-12-19,1,29,44
2016-12-20,1,29,38
2016-12-21,1,29,50
2016-12-22,1,29,43
2016-12-23,1,29,56
2016-12-24,1,29,68
2016-12-25,1,29,48
2016-12-26,1,29,37
2016-12-27,1,29,37
2016-12-28,1,29,49
2016-12-29,1,29,57
2016-12-30,1,29,59
2016-12-31,1,29,55
2013-01-01,1,30,17
2013-01-02,1,30,25
2013-01-03,1,30,25
2013-01-04,1,30,27
2013-01-05,1,30,22
2013-01-06,1,30,29
2013-01-07,1,30,16
2013-01-08,1,30,23
2013-01-09,1,30,33
2013-01-10,1,30,17
2013-01-11,1,30,18
2013-01-12,1,30,24
2013-01-13,1,30,23
2013-01-14,1,30,14
2013-01-15,1,30,17
2013-01-16,1,30,26
2013-01-17,1,30,15
2013-01-18,1,30,17
2013-01-19,1,30,17
2013-01-20,1,30,26
2013-01-21,1,30,21
2013-01-22,1,30,18
2013-01-23,1,30,17
2013-01-24,1,30,19
2013-01-25,1,30,15
2013-01-26,1,30,19
2013-01-27,1,30,21
2013-01-28,1,30,15
2013-01-29,1,30,18
2013-01-30,1,30,18
2013-01-31,1,30,21
2013-02-01,1,30,30
2013-02-02,1,30,33
2013-02-03,1,30,16
2013-02-04,1,30,18
2013-02-05,1,30,20
2013-02-06,1,30,34
2013-02-07,1,30,29
2013-02-08,1,30,36
2013-02-09,1,30,15
2013-02-10,1,30,21
2013-02-11,1,30,16
2013-02-12,1,30,26
2013-02-13,1,30,16
2013-02-14,1,30,18
2013-02-15,1,30,24
2013-02-16,1,30,26
2013-02-17,1,30,31
2013-02-18,1,30,19
2013-02-19,1,30,21
2013-02-20,1,30,17
2013-02-21,1,30,26
2013-02-22,1,30,24
2013-02-23,1,30,23
2013-02-24,1,30,25
2013-02-25,1,30,23
2013-02-26,1,30,25
2013-02-27,1,30,24
2013-02-28,1,30,28
2013-03-01,1,30,37
2013-03-02,1,30,40
2013-03-03,1,30,26
2013-03-04,1,30,21
2013-03-05,1,30,31
2013-03-06,1,30,33
2013-03-07,1,30,19
2013-03-08,1,30,26
2013-03-09,1,30,28
2013-03-10,1,30,25
2013-03-11,1,30,18
2013-03-12,1,30,17
2013-03-13,1,30,26
2013-03-14,1,30,29
2013-03-15,1,30,29
2013-03-16,1,30,25
2013-03-17,1,30,29
2013-03-18,1,30,33
2013-03-19,1,30,25
2013-03-20,1,30,23
2013-03-21,1,30,31
2013-03-22,1,30,28
2013-03-23,1,30,33
2013-03-24,1,30,34
2013-03-25,1,30,20
2013-03-26,1,30,20
2013-03-27,1,30,28
2013-03-28,1,30,29
2013-03-29,1,30,28
2013-03-30,1,30,40
2013-03-31,1,30,31
2013-04-01,1,30,22
2013-04-02,1,30,28
2013-04-03,1,30,35
2013-04-04,1,30,25
2013-04-05,1,30,24
2013-04-06,1,30,45
2013-04-07,1,30,40
2013-04-08,1,30,20
2013-04-09,1,30,45
2013-04-10,1,30,22
2013-04-11,1,30,45
2013-04-12,1,30,34
2013-04-13,1,30,41
2013-04-14,1,30,27
2013-04-15,1,30,31
2013-04-16,1,30,36
2013-04-17,1,30,23
2013-04-18,1,30,16
2013-04-19,1,30,31
2013-04-20,1,30,28
2013-04-21,1,30,44
2013-04-22,1,30,22
2013-04-23,1,30,26
2013-04-24,1,30,30
2013-04-25,1,30,38
2013-04-26,1,30,27
2013-04-27,1,30,39
2013-04-28,1,30,44
2013-04-29,1,30,20
2013-04-30,1,30,29
2013-05-01,1,30,23
2013-05-02,1,30,29
2013-05-03,1,30,33
2013-05-04,1,30,29
2013-05-05,1,30,40
2013-05-06,1,30,36
2013-05-07,1,30,25
2013-05-08,1,30,28
2013-05-09,1,30,36
2013-05-10,1,30,39
2013-05-11,1,30,32
2013-05-12,1,30,34
2013-05-13,1,30,25
2013-05-14,1,30,30
2013-05-15,1,30,25
2013-05-16,1,30,35
2013-05-17,1,30,32
2013-05-18,1,30,62
2013-05-19,1,30,37
2013-05-20,1,30,29
2013-05-21,1,30,33
2013-05-22,1,30,23
2013-05-23,1,30,32
2013-05-24,1,30,29
2013-05-25,1,30,37
2013-05-26,1,30,37
2013-05-27,1,30,32
2013-05-28,1,30,28
2013-05-29,1,30,34
2013-05-30,1,30,29
2013-05-31,1,30,38
2013-06-01,1,30,39
2013-06-02,1,30,48
2013-06-03,1,30,24
2013-06-04,1,30,29
2013-06-05,1,30,26
2013-06-06,1,30,40
2013-06-07,1,30,35
2013-06-08,1,30,43
2013-06-09,1,30,43
2013-06-10,1,30,27
2013-06-11,1,30,20
2013-06-12,1,30,31
2013-06-13,1,30,40
2013-06-14,1,30,34
2013-06-15,1,30,38
2013-06-16,1,30,52
2013-06-17,1,30,20
2013-06-18,1,30,35
2013-06-19,1,30,41
2013-06-20,1,30,38
2013-06-21,1,30,37
2013-06-22,1,30,37
2013-06-23,1,30,46
2013-06-24,1,30,26
2013-06-25,1,30,28
2013-06-26,1,30,38
2013-06-27,1,30,35
2013-06-28,1,30,40
2013-06-29,1,30,35
2013-06-30,1,30,47
2013-07-01,1,30,34
2013-07-02,1,30,33
2013-07-03,1,30,31
2013-07-04,1,30,34
2013-07-05,1,30,33
2013-07-06,1,30,38
2013-07-07,1,30,47
2013-07-08,1,30,28
2013-07-09,1,30,35
